"Small Unit Installation Postcode","number_of_installations","total_output_kw","postcode","longitude","latitude","state"
"3777",1606,9630.604,"3777",145.513804,-37.606088,"VIC"
"3778",46,235.46,"3778",145.623011,-37.537492,"VIC"
"3779",141,1071.635,"3779",145.784751,-37.539267,"VIC"
"3781",459,2336.942,"3781",145.487862,-37.938471,"VIC"
"3782",939,5212.813,"3782",145.433024,-37.938068,"VIC"
"3783",358,2121.771,"3783",145.596576,-37.947379,"VIC"
"3785",2,11.98,"3785",145.316734,-37.885138,"VIC"
"3786",152,898.955,"3786",145.332431,-37.878188,"VIC"
"3787",68,394.005,"3787",145.350888,-37.866786,"VIC"
"3788",150,916.811,"3788",145.377128,-37.848036,"VIC"
"3789",20,141.66,"3789",145.357336,-37.889767,"VIC"
"3791",136,886.113,"3791",145.379622,-37.896917,"VIC"
"3792",123,693.059,"3792",145.405388,-37.89424,"VIC"
"3793",472,3374.147,"3793",145.429715,-37.874533,"VIC"
"3795",238,2156.551,"3795",145.430311,-37.836663,"VIC"
"3796",1056,5576.906,"3796",145.384922,-37.786977,"VIC"
"3797",534,3294.515,"3797",145.786343,-37.867809,"VIC"
"3799",850,4435.382,"3799",145.818512,-37.727566,"VIC"
"3802",3101,14875.412,"3802",145.255599,-37.971763,"VIC"
"3803",1575,11979.051,"3803",145.265524,-38.009435,"VIC"
"3804",1231,8791.622,"3804",145.325994,-37.980059,"VIC"
"3805",7909,40552.756,"3805",145.304198,-38.037026,"VIC"
"3806",6972,38478.197,"3806",145.349488,-38.025018,"VIC"
"3807",1039,6061.383,"3807",145.371635,-38.048316,"VIC"
"3808",475,3243.538,"3808",145.42327,-38.002518,"VIC"
"3809",2900,19374.253,"3809",145.406887,-38.069094,"VIC"
"3810",7118,42359.606,"3810",145.472514,-38.04658,"VIC"
"3812",347,2834.332,"3812",145.565304,-38.070135,"VIC"
"3813",160,1945.361,"3813",145.634339,-38.064252,"VIC"
"3814",370,2495.934,"3814",145.669112,-38.10718,"VIC"
"3815",500,3099.31,"3815",145.726311,-38.01378,"VIC"
"3816",492,3270.481,"3816",145.787991,-38.043542,"VIC"
"3818",2792,15370.398,"3818",145.867337,-38.096289,"VIC"
"3820",2803,16603.866,"3820",145.922212,-38.207476,"VIC"
"3821",560,3861.013,"3821",145.945214,-37.919937,"VIC"
"3822",160,961.118,"3822",145.989901,-38.194379,"VIC"
"3823",451,2718.422,"3823",146.065656,-38.210382,"VIC"
"3824",784,4552.476,"3824",146.16397,-38.245649,"VIC"
"3825",3169,16870.513,"3825",146.342932,-37.978862,"VIC"
"3831",419,2490.81,"3831",146.013136,-37.993258,"VIC"
"3832",59,389.94,"3832",145.945214,-37.919937,"VIC"
"3833",73,461.506,"3833",145.851865,-37.84222154,"VIC"
"3835",83,754.05,"3835",146.175271,-38.290637,"VIC"
"3840",2196,14701.277,"3840",146.424457,-38.245215,"VIC"
"3842",683,3456.092,"3842",146.414358,-38.315452,"VIC"
"3844",4022,25039.155,"3844",146.607101,-38.316869,"VIC"
"3847",424,2709.88,"3847",146.772991,-38.166213,"VIC"
"3850",1928,11992.624,"3850",147.106181,-38.224191,"VIC"
"3851",1532,8137.057,"3851",147.084398,-38.035548,"VIC"
"3852",4,115.62,"3852",147.1414369,-38.10361729,"VIC"
"3853",9,36.365,"3853",146.059953,-38.095569,"VIC"
"3854",262,1559.275,"3854",146.596877,-38.12413,"VIC"
"3856",219,1327.315,"3856",146.672206,-38.063907,"VIC"
"3857",92,484.495,"3857",146.694894,-38.018616,"VIC"
"3858",679,5019.499,"3858",146.8291658,-37.3690401,"VIC"
"3859",196,2057.052,"3859",146.848259,-37.886136,"VIC"
"3860",1215,7219.515,"3860",146.805175,-37.571707,"VIC"
"3862",713,4231.721,"3862",147.130018,-37.55304411,"VIC"
"3864",52,366.216,"3864",147.341513,-37.860878,"VIC"
"3865",125,940.694,"3865",147.455946,-37.796743,"VIC"
"3869",358,2032.618,"3869",146.359836,-38.364689,"VIC"
"3870",300,1314.453,"3870",146.319351,-38.437946,"VIC"
"3871",567,3214.496,"3871",146.158866,-38.42207,"VIC"
"3873",79,562.2,"3873",146.708775,-38.298267,"VIC"
"3874",169,969.695,"3874",146.836248,-38.514438,"VIC"
"3875",3464,21129.666,"3875",147.63201,-37.826032,"VIC"
"3878",323,1733.132,"3878",147.680121,-37.898544,"VIC"
"3880",962,4783.526,"3880",147.727389,-37.914728,"VIC"
"3882",288,1598.416,"3882",147.764385,-37.812017,"VIC"
"3885",434,2116.364,"3885",148.0696953,-37.01610136,"VIC"
"3886",73,499.41,"3886",148.426851,-37.770977,"VIC"
"3887",114,688.349,"3887",148.116641,-37.757895,"VIC"
"3888",699,3781.699,"3888",148.660943,-37.39051,"VIC"
"3889",45,232.034,"3889",148.873952,-37.610841,"VIC"
"3890",72,411.962,"3890",149.217216,-37.566489,"VIC"
"3891",46,182.09,"3891",149.538907,-37.567684,"VIC"
"3892",347,1633.772,"3892",149.909868,-37.563775,"VIC"
"3893",5,38.815,"3893",147.866067,-37.495349,"VIC"
"3895",39,228.405,"3895",147.887515,-37.379331,"VIC"
"3896",74,457.825,"3896",147.707962,-37.264671,"VIC"
"3898",149,875.126,"3898",147.464799,-37.066169,"VIC"
"3900",35,186.795,"3900",147.826143,-36.88053,"VIC"
"3902",83,479.902,"3902",147.814894,-37.797042,"VIC"
"3903",171,945.608,"3903",147.867533,-37.811303,"VIC"
"3904",468,2465.402,"3904",147.839367,-37.881041,"VIC"
"3909",1676,9218.25,"3909",147.970237,-37.821921,"VIC"
"3910",2858,15029.357,"3910",145.198328,-38.156369,"VIC"
"3911",517,3673.304,"3911",145.169556,-38.196908,"VIC"
"3912",2127,12465.835,"3912",145.227373,-38.217991,"VIC"
"3913",530,3434.626,"3913",145.166426,-38.262273,"VIC"
"3915",1382,8749.231,"3915",145.136622,-38.305806,"VIC"
"3916",293,2321.593,"3916",145.050587,-38.415199,"VIC"
"3918",796,4105.603,"3918",145.155546,-38.339871,"VIC"
"3919",451,2239.155,"3919",145.199777,-38.352327,"VIC"
"3921",87,363.844,"3921",145.3687444,-38.41571044,"VIC"
"3922",2312,14268.464,"3922",145.231974,-38.482182,"VIC"
"3923",212,1127.327,"3923",145.293632,-38.465552,"VIC"
"3925",998,6365.071,"3925",145.379683,-38.528213,"VIC"
"3926",738,4667.071,"3926",145.094502,-38.355231,"VIC"
"3927",424,2421.807,"3927",145.153269,-38.383368,"VIC"
"3928",123,1174.991,"3928",144.975131,-38.407828,"VIC"
"3929",364,2912.027,"3929",144.976673,-38.460965,"VIC"
"3930",2262,14647.281,"3930",145.093743,-38.195017,"VIC"
"3931",3237,17142.053,"3931",145.049503,-38.230038,"VIC"
"3933",179,1869.429,"3933",145.096992,-38.261168,"VIC"
"3934",2700,15445.269,"3934",145.031598,-38.2783,"VIC"
"3936",1786,10593.774,"3936",145.007626,-38.326447,"VIC"
"3937",355,3098.482,"3937",145.01994,-38.373694,"VIC"
"3938",554,2809.437,"3938",144.931834,-38.354321,"VIC"
"3939",2442,13822.532,"3939",144.900413,-38.42776,"VIC"
"3940",526,2754.976,"3940",144.8754149,-38.37363083,"VIC"
"3941",2243,12310.363,"3941",144.827203,-38.396077,"VIC"
"3942",609,3616.016,"3942",144.768301,-38.367874,"VIC"
"3943",540,3574.305,"3943",144.739101,-38.345527,"VIC"
"3944",233,2020.868,"3944",144.692708,-38.321871,"VIC"
"3945",264,1616.836,"3945",145.697053,-38.381582,"VIC"
"3946",63,401.875,"3946",145.723537,-38.448155,"VIC"
"3950",851,5078.624,"3950",145.812945,-38.435217,"VIC"
"3951",229,1455.007,"3951",145.798419,-38.47372,"VIC"
"3953",1337,8545.615,"3953",145.995174,-38.460127,"VIC"
"3954",84,433.14,"3954",145.937973,-38.550379,"VIC"
"3956",899,4975.4,"3956",145.955341,-38.597018,"VIC"
"3957",67,597.037,"3957",146.126718,-38.589302,"VIC"
"3958",41,247.501,"3958",145.987059,-38.673841,"VIC"
"3959",449,2375.585,"3959",146.066529,-38.734636,"VIC"
"3960",697,3833.21,"3960",146.360412,-39.140761,"VIC"
"3962",228,1104.74,"3962",146.359804,-38.60357,"VIC"
"3964",34,156.595,"3964",146.278804,-38.685115,"VIC"
"3965",72,405.696,"3965",146.472132,-38.693437,"VIC"
"3966",108,617.59,"3966",146.436583,-38.630568,"VIC"
"3967",32,178.26,"3967",146.507929,-38.647562,"VIC"
"3971",819,4777.947,"3971",146.815723,-38.631942,"VIC"
"3975",3128,16756.475,"3975",145.231114,-38.05354,"VIC"
"3976",3283,15297.487,"3976",145.264296,-38.043995,"VIC"
"3977",17023,94175.161,"3977",145.2695101,-38.1466398,"VIC"
"3978",7670,51525.245,"3978",145.384606,-38.135009,"VIC"
"3979",80,504.375,"3979",145.591284,-38.44818,"VIC"
"3980",631,3682.852,"3980",145.356937,-38.204448,"VIC"
"3981",865,6486.193,"3981",145.575,-38.207298,"VIC"
"3984",1525,8717.131,"3984",145.563979,-38.312647,"VIC"
"3987",300,1625.633,"3987",145.689142,-38.309048,"VIC"
"3988",217,1404.66,"3988",145.811863,-38.313447,"VIC"
"3990",30,213.37,"3990",145.501279,-38.455399,"VIC"
"3991",119,665.867,"3991",145.466781,-38.483041,"VIC"
"3992",267,1659.505,"3992",145.534315,-38.569135,"VIC"
"3995",2393,13558.603,"3995",145.630713,-38.578071,"VIC"
"3996",1481,8157.279,"3996",145.745609,-38.629561,"VIC"
"4000",329,3500.048,"4000",153.022126,-27.468391,"QLD"
"4001",16,180.426,"4001",152.823141,-27.603479,"QLD"
"4002",1,7.905,"4002",153.027,-27.4693,"QLD"
"4004",7,27.42,"4004",149.316593,-24.045265,"QLD"
"4005",805,5990.39,"4005",153.045194,-27.470078,"QLD"
"4006",495,7617.222,"4006",153.175242,-27.36618,"QLD"
"4007",1080,9137.013,"4007",153.061914,-27.436088,"QLD"
"4008",103,3483.155,"4008",153.1132012,-27.38837225,"QLD"
"4009",121,6693.436,"4009",153.105247,-27.405747,"QLD"
"4010",250,2046.929,"4010",153.04354,-27.433237,"QLD"
"4011",1890,13123.81,"4011",153.059749,-27.419484,"QLD"
"4012",2777,16072.143,"4012",153.05355,-27.399335,"QLD"
"4013",706,5455.113,"4013",153.074982,-27.397055,"QLD"
"4014",2819,18023.515,"4014",153.084784,-27.373947,"QLD"
"4017",7723,38891.937,"4017",153.047339,-27.318074,"QLD"
"4018",2600,11459.451,"4018",153.031804,-27.349074,"QLD"
"4019",3524,19382.676,"4019",153.088498,-27.248337,"QLD"
"4020",4799,27929.038,"4020",153.0900858,-27.21066448,"QLD"
"4021",1905,8847.874,"4021",153.07529,-27.220098,"QLD"
"4022",1766,8423.637,"4022",153.046414,-27.211886,"QLD"
"4025",225,849.87,"4025",153.393497,-27.162277,"QLD"
"4030",1823,11708.441,"4030",153.029681,-27.42687,"QLD"
"4031",1849,11600.097,"4031",153.030695,-27.408542,"QLD"
"4032",1777,10180.261,"4032",153.019449,-27.385605,"QLD"
"4034",7965,43846.047,"4034",153.040051,-27.354711,"QLD"
"4035",6628,38017.104,"4035",152.979085,-27.356025,"QLD"
"4036",1562,8062.896,"4036",153.008731,-27.314022,"QLD"
"4037",1972,11421.865,"4037",152.936519,-27.341128,"QLD"
"4051",3859,24043.348,"4051",153.000297,-27.427508,"QLD"
"4053",7485,41542.324,"4053",152.98725,-27.399573,"QLD"
"4054",2613,12563.146,"4054",152.956014,-27.409817,"QLD"
"4055",4886,26557.252,"4055",152.92424,-27.393676,"QLD"
"4059",1176,7524.061,"4059",153.008893,-27.452067,"QLD"
"4060",2052,12828.363,"4060",152.985176,-27.445107,"QLD"
"4061",3563,19931.949,"4061",152.944258,-27.45085,"QLD"
"4064",1343,10192.555,"4064",152.999039,-27.464676,"QLD"
"4065",1610,10181.007,"4065",152.975992,-27.462504,"QLD"
"4066",1409,9772.836,"4066",152.964146,-27.479866,"QLD"
"4067",761,5213.931,"4067",153.005045,-27.500518,"QLD"
"4068",2600,17206.657,"4068",152.976926,-27.506907,"QLD"
"4069",7370,46454.668,"4069",152.898911,-27.502784,"QLD"
"4070",3090,18307.505,"4070",152.871141,-27.559944,"QLD"
"4073",2219,13433.048,"4073",152.951385,-27.549179,"QLD"
"4074",5696,30769.863,"4074",152.921521,-27.554082,"QLD"
"4075",4059,23730.479,"4075",152.975619,-27.552135,"QLD"
"4076",1098,14630.401,"4076",152.921067,-27.584561,"QLD"
"4077",5197,28533.877,"4077",152.967822,-27.605551,"QLD"
"4078",5395,27183.983,"4078",152.950579,-27.612653,"QLD"
"4101",1556,11575.061,"4101",153.009661,-27.484254,"QLD"
"4102",759,5259.452,"4102",153.0328,-27.495458,"QLD"
"4103",1706,9176.082,"4103",153.028768,-27.512175,"QLD"
"4104",839,5605.489,"4104",153.011535,-27.515758,"QLD"
"4105",1957,11919.357,"4105",153.018893,-27.534438,"QLD"
"4106",477,6235.895,"4106",153.004615,-27.552137,"QLD"
"4107",1323,9600.978,"4107",153.030643,-27.552052,"QLD"
"4108",1299,10676.361,"4108",153.020197,-27.568359,"QLD"
"4109",7857,38327.195,"4109",153.057452,-27.57925,"QLD"
"4110",4139,34980.169,"4110",153.009526,-27.612178,"QLD"
"4111",170,837.024,"4111",153.052226,-27.550643,"QLD"
"4112",1941,10035.403,"4112",153.087839,-27.611129,"QLD"
"4113",5462,28272.322,"4113",153.077926,-27.590722,"QLD"
"4114",3528,19280.702,"4114",153.110764,-27.652812,"QLD"
"4115",4703,24563.632,"4115",153.022499,-27.643845,"QLD"
"4116",5837,28876.38,"4116",153.050793,-27.633988,"QLD"
"4117",501,6079.62,"4117",153.08304,-27.644688,"QLD"
"4118",7284,38953.692,"4118",153.027323,-27.673806,"QLD"
"4119",1637,11524.251,"4119",153.109769,-27.611502,"QLD"
"4120",914,5704.958,"4120",153.044217,-27.508707,"QLD"
"4121",4160,24137.394,"4121",153.053952,-27.526966,"QLD"
"4122",7291,39563.51,"4122",153.088155,-27.543316,"QLD"
"4123",5372,31453.588,"4123",153.116151,-27.583528,"QLD"
"4124",7868,50527.536,"4124",152.967761,-27.701681,"QLD"
"4125",3003,18762.718,"4125",153.04108,-27.730432,"QLD"
"4127",5152,29878.228,"4127",153.142035,-27.629474,"QLD"
"4128",3950,20701.529,"4128",153.174214,-27.652403,"QLD"
"4129",1575,9973.035,"4129",153.186817,-27.681519,"QLD"
"4130",2268,13834.206,"4130",153.24333,-27.669244,"QLD"
"4131",1825,10780.878,"4131",153.136072,-27.669913,"QLD"
"4132",4370,24603.332,"4132",153.084397,-27.681063,"QLD"
"4133",4746,27617.043,"4133",153.102664,-27.723837,"QLD"
"4151",1871,12273.952,"4151",153.058605,-27.500807,"QLD"
"4152",8274,46182.454,"4152",153.096812,-27.501349,"QLD"
"4153",981,5655.956,"4153",153.131429,-27.510035,"QLD"
"4154",2603,16728.218,"4154",153.158727,-27.49069,"QLD"
"4155",408,3626.754,"4155",153.156446,-27.5181,"QLD"
"4156",847,5346.364,"4156",153.154177,-27.558858,"QLD"
"4157",4745,26206.749,"4157",153.207096,-27.568178,"QLD"
"4158",721,3409.681,"4158",153.1998,-27.487689,"QLD"
"4159",3762,18122.724,"4159",153.209624,-27.502289,"QLD"
"4160",4881,24638.79,"4160",153.243312,-27.506409,"QLD"
"4161",4057,18541.653,"4161",153.226864,-27.533407,"QLD"
"4163",3361,18660.708,"4163",153.26571,-27.535216,"QLD"
"4164",4347,25285.661,"4164",153.260833,-27.569965,"QLD"
"4165",10442,53083.967,"4165",153.263801,-27.623975,"QLD"
"4169",803,5559.068,"4169",153.040982,-27.484177,"QLD"
"4170",3753,25700.892,"4170",153.074231,-27.470778,"QLD"
"4171",2303,15686.59,"4171",153.06036,-27.456031,"QLD"
"4172",867,7562.673,"4172",153.103331,-27.458767,"QLD"
"4173",1849,10136.771,"4173",153.120634,-27.475814,"QLD"
"4174",702,5397.369,"4174",153.129424,-27.450089,"QLD"
"4178",4921,28703.371,"4178",153.232567,-27.425651,"QLD"
"4179",4011,20657.882,"4179",153.234041,-27.390823,"QLD"
"4183",643,3238.257,"4183",153.451696,-27.545157,"QLD"
"4184",3057,14108.029,"4184",153.384655,-27.676499,"QLD"
"4205",1493,7284.433,"4205",153.156289,-27.687389,"QLD"
"4207",14174,93478.291,"4207",153.204523,-27.733991,"QLD"
"4208",5917,38542.561,"4208",153.27631,-27.767029,"QLD"
"4209",12315,83376.631,"4209",153.392892,-27.805498,"QLD"
"4210",5483,34650.83,"4210",153.279483,-27.932207,"QLD"
"4211",13385,77194.172,"4211",153.241258,-28.035453,"QLD"
"4212",8113,54787.513,"4212",153.360694,-27.869823,"QLD"
"4213",7300,44493.066,"4213",153.318916,-28.110164,"QLD"
"4214",8397,52342.368,"4214",153.365576,-27.967005,"QLD"
"4215",4793,29650.046,"4215",153.397952,-27.967134,"QLD"
"4216",7099,39449.145,"4216",153.419405,-27.839347,"QLD"
"4217",4190,29816.122,"4217",153.412197,-28.008783,"QLD"
"4218",4964,30948.444,"4218",153.41692,-28.037627,"QLD"
"4219",20,110.925,"4219",153.434197,-28.111748,"QLD"
"4220",5622,35545.168,"4220",153.434406,-28.084952,"QLD"
"4221",5413,27443.891,"4221",153.45837,-28.127323,"QLD"
"4223",3245,18747.802,"4223",153.415088,-28.19076,"QLD"
"4224",955,5446.029,"4224",153.489332,-28.150224,"QLD"
"4225",461,2921.103,"4225",153.517333,-28.168787,"QLD"
"4226",6298,36071.823,"4226",153.40282,-28.06794,"QLD"
"4227",3920,23138.118,"4227",153.410392,-28.101892,"QLD"
"4228",1465,9438.959,"4228",153.37739,-28.182084,"QLD"
"4230",11,47.12,"4230",153.38531,-28.077467,"QLD"
"4270",1224,7548.041,"4270",153.135566,-27.862349,"QLD"
"4271",357,1000.363,"4271",153.201472,-27.91838,"QLD"
"4272",1713,10889.122,"4272",153.183429,-27.960815,"QLD"
"4275",1046,7145.205,"4275",153.134987,-28.111411,"QLD"
"4280",6191,39887.682,"4280",152.9484212,-27.8104018,"QLD"
"4285",5756,36880.885,"4285",152.975131,-28.056979,"QLD"
"4287",195,1430.905,"4287",152.822971,-28.259143,"QLD"
"4300",14802,92654.447,"4300",152.884999,-27.682273,"QLD"
"4301",6068,34835.079,"4301",152.858086,-27.629394,"QLD"
"4303",592,2947.106,"4303",152.840187,-27.604588,"QLD"
"4304",3408,18479.577,"4304",152.80457,-27.620656,"QLD"
"4305",12306,62891.476,"4305",152.753696,-27.627522,"QLD"
"4306",12785,76921.387,"4306",152.725408,-27.480898,"QLD"
"4307",460,3060.129,"4307",152.592399,-27.851804,"QLD"
"4309",903,5814.461,"4309",152.523366,-27.98728,"QLD"
"4310",1728,9205.452,"4310",152.600598,-28.121399,"QLD"
"4311",3158,18666.069,"4311",152.438771,-27.418572,"QLD"
"4312",1061,5779.696,"4312",152.482636,-27.256065,"QLD"
"4313",738,3919.113,"4313",152.321536,-27.089517,"QLD"
"4314",406,3369.99,"4314",152.2258022,-26.73342733,"QLD"
"4340",1658,9590.611,"4340",152.472702,-27.803453,"QLD"
"4341",4860,28192.29,"4341",152.396656,-27.68768,"QLD"
"4342",742,4799.725,"4342",152.377687,-27.543847,"QLD"
"4343",2666,18293.35,"4343",152.224616,-27.656074,"QLD"
"4344",684,4583.239,"4344",152.060385,-27.572999,"QLD"
"4345",1,1.52,"4345",152.336382,-27.549094,"QLD"
"4346",337,2051.884,"4346",152.588235,-27.56237,"QLD"
"4347",408,2718.445,"4347",152.142704,-27.655062,"QLD"
"4350",16518,99388.58,"4350",151.852689,-27.576308,"QLD"
"4352",7730,46907.458,"4352",151.94182,-27.627661,"QLD"
"4353",88,569.693,"4353",151.904578,-27.256984,"QLD"
"4354",331,1980.127,"4354",151.887919,-27.343884,"QLD"
"4355",719,3856.435,"4355",152.008635,-27.18463,"QLD"
"4356",1024,6827.357,"4356",151.550271,-27.663074,"QLD"
"4357",575,4398.566,"4357",151.103872,-27.957654,"QLD"
"4358",555,3537.97,"4358",151.859857,-27.7283,"QLD"
"4359",329,2015.349,"4359",152.03681,-27.794456,"QLD"
"4360",171,1618.285,"4360",151.907036,-27.853801,"QLD"
"4361",589,4136.561,"4361",151.948279,-27.965214,"QLD"
"4362",681,5010.127,"4362",151.841358,-28.050522,"QLD"
"4363",178,894.373,"4363",151.739695,-27.676647,"QLD"
"4364",57,429.72,"4364",151.396183,-27.710492,"QLD"
"4365",155,945.918,"4365",151.597527,-28.017149,"QLD"
"4370",3847,24943.742,"4370",151.9514612,-28.195678,"QLD"
"4371",200,1034.515,"4371",152.234242,-28.199024,"QLD"
"4372",42,197.1,"4372",152.233089,-28.303067,"QLD"
"4373",231,1410.035,"4373",152.305204,-28.349373,"QLD"
"4374",112,683.741,"4374",151.744738,-28.463902,"QLD"
"4375",48,331.635,"4375",151.9402838,-28.52028627,"NSW"
"4376",85,701.79,"4376",151.933783,-28.541494,"QLD"
"4377",151,923.322,"4377",151.9729641,-28.58716707,"QLD"
"4378",136,822.188,"4378",151.955491,-28.613948,"QLD"
"4380",1897,10713.78,"4380",151.8126377,-28.60158006,"QLD"
"4381",181,1108.076,"4381",151.8704639,-28.77023423,"QLD"
"4382",135,1003.225,"4382",151.847374,-28.845315,"QLD"
"4383",183,859.311,"4383",151.9694117,-28.94051178,"NSW"
"4384",6,45.9,"4384",151.183208,-28.728006,"QLD"
"4385",240,1490.649,"4385",151.24801,-28.777563,"QLD"
"4387",237,1884.352,"4387",150.967836,-28.341631,"QLD"
"4388",84,425.11,"4388",150.646259,-28.508802,"QLD"
"4390",1063,7541.17,"4390",150.321016,-28.228906,"QLD"
"4400",554,3279.991,"4400",151.856298,-27.4855,"QLD"
"4401",1142,7125.451,"4401",151.703647,-27.473135,"QLD"
"4402",83,455.705,"4402",151.803967,-26.978981,"QLD"
"4403",179,1468.285,"4403",151.596963,-27.320633,"QLD"
"4404",81,765.548,"4404",151.480666,-27.33128,"QLD"
"4405",2638,19674.732,"4405",151.396625,-27.192428,"QLD"
"4406",263,2050.65,"4406",151.433657,-27.064207,"QLD"
"4407",110,976.795,"4407",150.961981,-27.563685,"QLD"
"4408",204,823.961,"4408",151.426657,-26.851248,"QLD"
"4410",319,1785.106,"4410",151.109816,-26.781197,"QLD"
"4411",67,386.13,"4411",150.9766972,-26.79458248,"QLD"
"4412",54,388.805,"4412",150.807058,-26.827837,"QLD"
"4413",1360,9331.265,"4413",150.545144,-26.706834,"QLD"
"4415",400,3130.259,"4415",150.205114,-26.627339,"QLD"
"4416",86,793.15,"4416",149.798038,-26.995752,"QLD"
"4417",164,951.42,"4417",149.070172,-27.348199,"QLD"
"4418",19,100.963,"4418",150.143323,-26.290166,"QLD"
"4419",190,1134.782,"4419",149.5515967,-26.14972587,"QLD"
"4420",221,1377.52,"4420",149.525293,-25.494713,"QLD"
"4421",419,2622.392,"4421",150.444304,-27.324371,"QLD"
"4422",99,758.887,"4422",149.5902729,-27.57379527,"QLD"
"4423",34,267.58,"4423",149.525379,-27.383801,"QLD"
"4424",46,311.218,"4424",149.960268,-26.598388,"QLD"
"4425",37,224.093,"4425",149.773144,-26.649074,"QLD"
"4426",20,138.26,"4426",149.590426,-26.539914,"QLD"
"4427",85,377.202,"4427",149.381938,-26.75002,"QLD"
"4428",176,876.06,"4428",149.206489,-26.40373,"QLD"
"4454",224,1474.095,"4454",148.672028,-25.724492,"QLD"
"4455",1688,10159.594,"4455",148.690231,-26.73282,"QLD"
"4461",12,59.3,"4461",148.293883,-26.663912,"QLD"
"4462",17,83.875,"4462",148.190376,-26.509225,"QLD"
"4465",360,2113.64,"4465",147.4539,-27.2188,"QLD"
"4467",49,301.62,"4467",147.490282,-26.23368,"QLD"
"4468",83,454.09,"4468",146.833194,-26.087266,"QLD"
"4470",558,3840.42,"4470",146.0999607,-26.73025809,"QLD"
"4472",232,1725.04,"4472",145.141177,-24.784155,"QLD"
"4474",13,125.985,"4474",144.495283,-25.666985,"QLD"
"4475",3,32.95,"4475",144.975368,-26.844909,"QLD"
"4477",110,750.853,"4477",147.059769,-25.444837,"QLD"
"4478",96,782.05,"4478",146.399409,-24.889395,"QLD"
"4479",4,39.16,"4479",145.397502,-26.724017,"QLD"
"4480",159,1623.97,"4480",143.274156,-26.248504,"QLD"
"4481",17,228.03,"4481",141.581266,-25.377582,"QLD"
"4482",34,404.595,"4482",139.323274,-25.60309,"QLD"
"4486",133,888.34,"4486",147.830117,-28.61221,"QLD"
"4487",626,6086.325,"4487",148.408512,-27.931188,"QLD"
"4488",47,203.105,"4488",147.47786,-28.031524,"QLD"
"4489",19,115.43,"4489",145.655744,-27.258572,"QLD"
"4490",326,2053.331,"4490",145.596265,-28.418047,"QLD"
"4491",20,75.78,"4491",145.083656,-27.91583,"QLD"
"4492",115,3187.574,"4492",143.3368723,-27.99380024,"QLD"
"4493",9,41.32,"4493",144.560358,-28.941714,"QLD"
"4494",32,211.96,"4494",149.606552,-28.143515,"QLD"
"4496",63,543.805,"4496",149.267966,-28.364992,"QLD"
"4497",62,401.29,"4497",148.753584,-28.645485,"QLD"
"4498",22,136.315,"4498",149.824698,-28.415979,"QLD"
"4500",10304,61633.73,"4500",152.939438,-27.307845,"QLD"
"4501",1320,7388.92,"4501",152.946201,-27.277628,"QLD"
"4502",2025,9818.323,"4502",152.966813,-27.264974,"QLD"
"4503",9534,51556.569,"4503",152.993187,-27.240638,"QLD"
"4504",5504,33321.97,"4504",152.932083,-27.186624,"QLD"
"4505",6794,38959.606,"4505",152.976886,-27.153669,"QLD"
"4506",5315,29880.611,"4506",152.936289,-27.128401,"QLD"
"4507",7637,35883.337,"4507",153.12414,-26.987776,"QLD"
"4508",3894,19565.596,"4508",153.013716,-27.181203,"QLD"
"4509",7236,43254.938,"4509",153.017319,-27.232691,"QLD"
"4510",13233,77259.387,"4510",152.960273,-27.070177,"QLD"
"4511",3505,17201.203,"4511",153.080799,-27.077933,"QLD"
"4512",1055,6977.932,"4512",152.858311,-27.022484,"QLD"
"4514",2360,14148.199,"4514",152.760081,-26.91784,"QLD"
"4515",1279,7988.303,"4515",152.6006869,-26.97065604,"QLD"
"4516",1424,9006.8,"4516",152.957238,-27.005542,"QLD"
"4517",260,1491.103,"4517",152.987647,-26.951082,"QLD"
"4518",1810,10126.404,"4518",152.986033,-26.902425,"QLD"
"4519",2689,15331.568,"4519",152.91803,-26.849388,"QLD"
"4520",4028,25649.889,"4520",152.7947739,-27.22803309,"QLD"
"4521",1565,9525.015,"4521",152.786172,-27.169774,"QLD"
"4550",1435,7812.698,"4550",152.971346,-26.812085,"QLD"
"4551",17950,94930.65,"4551",153.088435,-26.828067,"QLD"
"4552",3055,15175.209,"4552",152.766898,-26.734305,"QLD"
"4553",3434,22699.059,"4553",153.017962,-26.771797,"QLD"
"4554",496,2999.801,"4554",152.965037,-26.731692,"QLD"
"4555",2267,12822.561,"4555",152.95452,-26.691701,"QLD"
"4556",11420,61230.382,"4556",153.049784,-26.700379,"QLD"
"4557",3701,20330.683,"4557",153.113416,-26.686321,"QLD"
"4558",3595,20053.001,"4558",153.075373,-26.655067,"QLD"
"4559",1935,11905.032,"4559",152.965013,-26.66324,"QLD"
"4560",9036,48966.084,"4560",152.917384,-26.635087,"QLD"
"4561",2567,17480.824,"4561",152.964814,-26.531487,"QLD"
"4562",2608,16342.291,"4562",152.803089,-26.505863,"QLD"
"4563",3169,17914.913,"4563",152.909206,-26.425754,"QLD"
"4564",2923,14432.925,"4564",153.079239,-26.612359,"QLD"
"4565",4167,22038.724,"4565",153.042307,-26.156837,"QLD"
"4566",2541,17908.991,"4566",153.047416,-26.411731,"QLD"
"4567",2662,17313.491,"4567",153.096957,-26.408596,"QLD"
"4568",1154,6164.525,"4568",152.876607,-26.313995,"QLD"
